trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",30,10,29.883613680176683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,10,5.862895112160514,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",20,16,8.445901253164322,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,6,26.19489867540951,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",20,0,15.536293877976421,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",30,22,1.192127783978672,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",25,19,12.04365654629365,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",20,10,6.048624034189334,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",20,14,12.62359662721499,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",25,2,36.48317117316523,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",25,11,24.30290975911641,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",25,14,17.47377580986252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",20,0,34.55538751709015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",25,0,21.81246837284482,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",25,8,29.99105704870271,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",20,15,9.934213091449536,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",20,16,7.6805139410873124,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",25,8,25.4228423023469,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",20,11,15.661842145203881,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",20,16,8.659293600091013,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",30,12,26.42189325360085,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",25,0,33.014011002995844,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",25,0,19.63613859251414,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",20,11,17.274712274408145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",20,11,12.423969139242011,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",25,16,17.297190776707595,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,9,16.38200667670573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",30,7,30.2420432056618,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",20,5,25.29190070222769,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",20,7,24.992574185912936,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",30,19,20.332005369550814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",20,9,12.158304529769467,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,0,28.042395747958206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",30,16,13.365142681455401,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",20,9,-7.83342491413158,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",20,16,7.5484872298578685,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",20,6,26.668317999367144,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",20,1,27.94711721909551,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",35,0,42.91307768387377,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",25,10,17.643405095825557,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",25,15,18.590848523480364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",25,12,14.358832023801085,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",30,18,17.868218777160944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",25,5,32.930526102170795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",20,5,25.16477762427147,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",20,16,7.287963949811541,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",25,8,-13.834381322619022,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",20,16,8.873074682409259,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",25,12,23.518954305244293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",25,15,-1.5492774881971725,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",25,16,14.892601660316139,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",30,22,11.679236474718671,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",30,14,32.817995243507724,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",20,0,17.42367280539677,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",20,16,4.279000307880828,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",35,21,26.84429841569757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",20,9,21.33851870463402,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",25,19,10.154513562107685,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",25,1,27.57141728523738,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",35,24,24.84883426315806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",20,12,-28.089362305195635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",20,6,25.510468061457132,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",20,0,29.435169538102706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",20,3,27.89395746322741,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",30,17,25.106571891234424,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",25,20,10.92357114461112,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",25,11,12.013568356342402,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",20,0,30.156367140374986,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",25,0,32.81432944717784,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",20,15,10.043260047360638,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",20,5,25.6752680591415,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",20,14,11.895418326928882,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",25,4,19.56236599566205,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",20,10,15.97592976320665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",20,10,16.01376764674926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",25,11,12.488271107976681,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",20,11,11.444535108326203,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",20,9,7.045183161439845,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",35,15,36.580644066825684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",30,11,34.49772963311598,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",20,0,25.147361456386797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",20,1,28.038225881879587,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",20,5,21.55624517140777,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",30,16,25.430835901297034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",25,13,10.438624494152272,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",20,14,13.455926338261648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",20,16,6.703690758278968,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",25,11,-16.492225359690085,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",20,0,32.41805331665201,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1561,False,"{'a': 0.002, 'e': 0.04415716841969286}",30,20,14.608717661744368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04406894233834353}",30,24,11.82024060841767,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04398089253282229}",20,6,17.236811498872516,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04389301865092984}",25,15,16.020932327198143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.002, 'e': 0.04380532034117049}",20,0,29.8410695609883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1566,False,"{'a': 0.002, 'e': 0.04371779725275094}",30,13,29.69674719568478,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.043630449035578674}",20,10,21.19392034057734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.002, 'e': 0.04354327534026074}",25,12,0.3096172776620514,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1569,False,"{'a': 0.002, 'e': 0.04345627581810221}",25,12,22.433853574767806,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.002, 'e': 0.04336945012110491}",25,19,11.846249996546288,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.002, 'e': 0.043282797901965896}",20,4,20.6554272436092,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.002, 'e': 0.04319631881407622}",25,18,11.64080914286901,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.002, 'e': 0.043110012511519386}",20,0,28.37009390920737,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1574,False,"{'a': 0.002, 'e': 0.04302387864907009}",25,16,13.220363790326937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.002, 'e': 0.042937916882192735}",20,4,31.25566919728777,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04285212686704019}",20,12,15.712843426950865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04276650826045222}",20,8,8.392640982361153,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.04268106071995433}",20,4,29.085157434871356,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.002, 'e': 0.042595783903756214}",20,16,5.560952140068131,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.002, 'e': 0.042510677470750526}",20,0,32.29092964088737,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1581,False,"{'a': 0.002, 'e': 0.042425741080511385}",25,17,14.400420166765034,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.002, 'e': 0.042340974393293145}",30,3,47.20303539972085,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.002, 'e': 0.042256377070028925}",25,6,30.016659191801132,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.002, 'e': 0.04217194877232933}",20,14,13.074161115132416,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.002, 'e': 0.042087689162481054}",20,10,20.762900872825096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.002, 'e': 0.04200359790344555}",20,0,13.239685824450254,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1587,False,"{'a': 0.002, 'e': 0.04191967465885765}",20,2,30.154283255356408,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.002, 'e': 0.0418359190930243}",30,23,12.43564809136453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.002, 'e': 0.04175233087092308}",20,3,13.916761347253408,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1590,False,"{'a': 0.002, 'e': 0.04166890965820104}",25,15,21.58365270306778,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.002, 'e': 0.04158565512117316}",30,4,46.16858400909512,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.002, 'e': 0.04150256692682124}",25,13,22.505123901271784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.002, 'e': 0.04141964474279235}",25,6,35.426189556138176,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.002, 'e': 0.041336888237397666}",30,22,12.376231655087672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.002, 'e': 0.04125429707961103}",20,0,-11.916240294026254,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1596,False,"{'a': 0.002, 'e': 0.04117187093906774}",20,9,19.747952439409783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.002, 'e': 0.04108960948606308}",25,14,10.099092962409582,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1598,False,"{'a': 0.002, 'e': 0.04100751239155117}",25,13,19.65551212070321,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.002, 'e': 0.04092557932714349}",20,2,27.323031770921308,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.002, 'e': 0.0408438099651077}",35,19,29.01280854289534,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.002, 'e': 0.04076220397836621}",20,6,24.551813209394464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.002, 'e': 0.040680761040495}",25,16,18.655992484687175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.002, 'e': 0.04059948082572218}",20,7,24.848129755638553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.002, 'e': 0.040518363008926805}",20,12,12.25270103624555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.002, 'e': 0.04043740726563748}",30,16,26.53065004417807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.002, 'e': 0.04035661327203115}",20,9,18.011701432608888,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.002, 'e': 0.0402759807049317}",25,7,24.857005998253765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.002, 'e': 0.040195509241808786}",30,10,24.335788657074467,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1609,False,"{'a': 0.002, 'e': 0.040115198560776416}",25,14,17.835920397631785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.002, 'e': 0.040035048340591795}",20,7,22.261594888286766,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.002, 'e': 0.039955058260653896}",20,12,15.65385174182514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.002, 'e': 0.039875228001002336}",35,9,46.0801318694427,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.002, 'e': 0.039795557242315927}",20,7,9.92669205831157,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.002, 'e': 0.03971604566591157}",25,16,15.690532749092384,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.002, 'e': 0.0396366929537428}",35,15,23.854587779105238,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1616,False,"{'a': 0.002, 'e': 0.039557498788398725}",20,3,31.066882132949836,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.002, 'e': 0.039478462853102525}",35,6,12.307760285886756,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 0}",1
1618,False,"{'a': 0.002, 'e': 0.03939958483171039}",30,14,28.474774585979734,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.002, 'e': 0.039320864408710104}",20,14,11.885348425630792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.002, 'e': 0.03924230126921989}",20,7,6.621967297879319,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1621,False,"{'a': 0.002, 'e': 0.039163895098987066}",25,9,30.145382965598582,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.002, 'e': 0.03908564558438687}",25,14,22.407701495149205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.002, 'e': 0.03900755241242111}",25,9,28.355713205542294,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.002, 'e': 0.038929615270717026}",30,14,-13.08895021206098,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1625,False,"{'a': 0.002, 'e': 0.03885183384752591}",25,0,34.71348451568626,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1626,False,"{'a': 0.002, 'e': 0.03877420783172201}",20,8,21.84136320850487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.002, 'e': 0.038696736912801115}",25,19,11.939530965343128,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.002, 'e': 0.03861942078087949}",20,16,9.65563617221891,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.002, 'e': 0.03854225912669246}",25,8,27.49273860308075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.002, 'e': 0.03846525164159334}",20,14,8.759960197264174,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.002, 'e': 0.038388398017552054}",25,10,29.39296376875826,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.002, 'e': 0.03831169794715405}",25,15,19.025144186104537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.002, 'e': 0.03823515112359889}",30,4,-0.8503028238710864,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
1634,False,"{'a': 0.002, 'e': 0.038158757240699226}",20,14,11.95619068615424,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.002, 'e': 0.03808251599287939}",20,13,10.884356154287897,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.002, 'e': 0.038006427075174314}",35,17,33.04642320638694,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.002, 'e': 0.0379304901832282}",20,5,25.214701318266272,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.002, 'e': 0.03785470501329341}",30,19,20.150887598030703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.002, 'e': 0.037779071262229125}",20,0,26.769585664756878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1640,False,"{'a': 0.002, 'e': 0.037703588627500284}",25,15,17.634003655345367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.002, 'e': 0.0376282568071762}",30,18,8.877722234506775,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1642,False,"{'a': 0.002, 'e': 0.03755307549992954}",20,10,19.322283361924445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.002, 'e': 0.03747804440503493}",30,17,22.911470257332837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.002, 'e': 0.037403163222367926}",20,2,-13.491207639746323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1645,False,"{'a': 0.002, 'e': 0.03732843165240367}",20,4,19.560236029448276,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.002, 'e': 0.03725384939621581}",20,9,22.06759305790162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.002, 'e': 0.03717941615547519}",20,16,7.111958463794188,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.002, 'e': 0.03710513163244877}",30,1,0.4105863881186591,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
1649,False,"{'a': 0.002, 'e': 0.037030995529998355}",25,0,40.28171918731608,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1650,False,"{'a': 0.002, 'e': 0.03695700755157944}",30,8,9.514292438953184,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1651,False,"{'a': 0.002, 'e': 0.036883167401239994}",25,9,33.09482809748978,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.002, 'e': 0.03680947478361935}",25,15,17.094407562686996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.002, 'e': 0.0367359294039469}",30,12,-7.606183912886573,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1654,False,"{'a': 0.002, 'e': 0.03666253096804106}",25,18,13.13288672650251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
